date_utc,start_time_utc,end_time_utc,observation_end_utc,location,latitude,longitude,rainfall_mm,source_file
2026-08-31,2026-08-31T09:00:00+00:00,2026-08-31T09:30:00+00:00,2026-08-31T09:30:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260831-S090000-E092959.0540.V07C.30min.tif
2026-08-31,2026-08-31T09:00:00+00:00,2026-08-31T09:30:00+00:00,2026-08-31T09:30:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260831-S090000-E092959.0540.V07C.30min.tif
2026-08-31,2026-08-31T09:30:00+00:00,2026-08-31T10:00:00+00:00,2026-08-31T10:00:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260831-S093000-E095959.0570.V07C.30min.tif
2026-08-31,2026-08-31T09:30:00+00:00,2026-08-31T10:00:00+00:00,2026-08-31T10:00:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260831-S093000-E095959.0570.V07C.30min.tif
2026-08-31,2026-08-31T10:00:00+00:00,2026-08-31T10:30:00+00:00,2026-08-31T10:30:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260831-S100000-E102959.0600.V07C.30min.tif
2026-08-31,2026-08-31T10:00:00+00:00,2026-08-31T10:30:00+00:00,2026-08-31T10:30:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260831-S100000-E102959.0600.V07C.30min.tif
2026-08-31,2026-08-31T10:30:00+00:00,2026-08-31T11:00:00+00:00,2026-08-31T11:00:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260831-S103000-E105959.0630.V07C.30min.tif
2026-08-31,2026-08-31T10:30:00+00:00,2026-08-31T11:00:00+00:00,2026-08-31T11:00:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260831-S103000-E105959.0630.V07C.30min.tif
2026-08-31,2026-08-31T11:00:00+00:00,2026-08-31T11:30:00+00:00,2026-08-31T11:30:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260831-S110000-E112959.0660.V07C.30min.tif
2026-08-31,2026-08-31T11:00:00+00:00,2026-08-31T11:30:00+00:00,2026-08-31T11:30:00+00:00,Singtam,27.234,88.501,0.1,3B-HHR-E.MS.MRG.3IMERG.20260831-S110000-E112959.0660.V07C.30min.tif
2026-08-31,2026-08-31T11:30:00+00:00,2026-08-31T12:00:00+00:00,2026-08-31T12:00:00+00:00,Rangpo,27.177,88.533,2.1,3B-HHR-E.MS.MRG.3IMERG.20260831-S113000-E115959.0690.V07C.30min.tif
2026-08-31,2026-08-31T11:30:00+00:00,2026-08-31T12:00:00+00:00,2026-08-31T12:00:00+00:00,Singtam,27.234,88.501,2.5,3B-HHR-E.MS.MRG.3IMERG.20260831-S113000-E115959.0690.V07C.30min.tif
2026-08-31,2026-08-31T12:00:00+00:00,2026-08-31T12:30:00+00:00,2026-08-31T12:30:00+00:00,Rangpo,27.177,88.533,2.1,3B-HHR-E.MS.MRG.3IMERG.20260831-S120000-E122959.0720.V07C.30min.tif
2026-08-31,2026-08-31T12:00:00+00:00,2026-08-31T12:30:00+00:00,2026-08-31T12:30:00+00:00,Singtam,27.234,88.501,2.5,3B-HHR-E.MS.MRG.3IMERG.20260831-S120000-E122959.0720.V07C.30min.tif
2026-08-31,2026-08-31T12:30:00+00:00,2026-08-31T13:00:00+00:00,2026-08-31T13:00:00+00:00,Rangpo,27.177,88.533,1.6,3B-HHR-E.MS.MRG.3IMERG.20260831-S123000-E125959.0750.V07C.30min.tif
2026-08-31,2026-08-31T12:30:00+00:00,2026-08-31T13:00:00+00:00,2026-08-31T13:00:00+00:00,Singtam,27.234,88.501,1.9,3B-HHR-E.MS.MRG.3IMERG.20260831-S123000-E125959.0750.V07C.30min.tif
2026-08-31,2026-08-31T13:00:00+00:00,2026-08-31T13:30:00+00:00,2026-08-31T13:30:00+00:00,Rangpo,27.177,88.533,1.0,3B-HHR-E.MS.MRG.3IMERG.20260831-S130000-E132959.0780.V07C.30min.tif
2026-08-31,2026-08-31T13:00:00+00:00,2026-08-31T13:30:00+00:00,2026-08-31T13:30:00+00:00,Singtam,27.234,88.501,1.2,3B-HHR-E.MS.MRG.3IMERG.20260831-S130000-E132959.0780.V07C.30min.tif
2026-08-31,2026-08-31T13:30:00+00:00,2026-08-31T14:00:00+00:00,2026-08-31T14:00:00+00:00,Rangpo,27.177,88.533,0.4,3B-HHR-E.MS.MRG.3IMERG.20260831-S133000-E135959.0810.V07C.30min.tif
2026-08-31,2026-08-31T13:30:00+00:00,2026-08-31T14:00:00+00:00,2026-08-31T14:00:00+00:00,Singtam,27.234,88.501,0.5,3B-HHR-E.MS.MRG.3IMERG.20260831-S133000-E135959.0810.V07C.30min.tif
2026-08-31,2026-08-31T14:00:00+00:00,2026-08-31T14:30:00+00:00,2026-08-31T14:30:00+00:00,Rangpo,27.177,88.533,0.3,3B-HHR-E.MS.MRG.3IMERG.20260831-S140000-E142959.0840.V07C.30min.tif
2026-08-31,2026-08-31T14:00:00+00:00,2026-08-31T14:30:00+00:00,2026-08-31T14:30:00+00:00,Singtam,27.234,88.501,0.4,3B-HHR-E.MS.MRG.3IMERG.20260831-S140000-E142959.0840.V07C.30min.tif
2026-08-31,2026-08-31T14:30:00+00:00,2026-08-31T15:00:00+00:00,2026-08-31T15:00:00+00:00,Rangpo,27.177,88.533,0.2,3B-HHR-E.MS.MRG.3IMERG.20260831-S143000-E145959.0870.V07C.30min.tif
2026-08-31,2026-08-31T14:30:00+00:00,2026-08-31T15:00:00+00:00,2026-08-31T15:00:00+00:00,Singtam,27.234,88.501,0.2,3B-HHR-E.MS.MRG.3IMERG.20260831-S143000-E145959.0870.V07C.30min.tif
2026-08-31,2026-08-31T15:00:00+00:00,2026-08-31T15:30:00+00:00,2026-08-31T15:30:00+00:00,Rangpo,27.177,88.533,2.8,3B-HHR-E.MS.MRG.3IMERG.20260831-S150000-E152959.0900.V07C.30min.tif
2026-08-31,2026-08-31T15:00:00+00:00,2026-08-31T15:30:00+00:00,2026-08-31T15:30:00+00:00,Singtam,27.234,88.501,2.0,3B-HHR-E.MS.MRG.3IMERG.20260831-S150000-E152959.0900.V07C.30min.tif
2026-08-31,2026-08-31T15:30:00+00:00,2026-08-31T16:00:00+00:00,2026-08-31T16:00:00+00:00,Rangpo,27.177,88.533,2.8,3B-HHR-E.MS.MRG.3IMERG.20260831-S153000-E155959.0930.V07C.30min.tif
2026-08-31,2026-08-31T15:30:00+00:00,2026-08-31T16:00:00+00:00,2026-08-31T16:00:00+00:00,Singtam,27.234,88.501,2.0,3B-HHR-E.MS.MRG.3IMERG.20260831-S153000-E155959.0930.V07C.30min.tif
2026-08-31,2026-08-31T16:00:00+00:00,2026-08-31T16:30:00+00:00,2026-08-31T16:30:00+00:00,Rangpo,27.177,88.533,0.2,3B-HHR-E.MS.MRG.3IMERG.20260831-S160000-E162959.0960.V07C.30min.tif
2026-08-31,2026-08-31T16:00:00+00:00,2026-08-31T16:30:00+00:00,2026-08-31T16:30:00+00:00,Singtam,27.234,88.501,0.4,3B-HHR-E.MS.MRG.3IMERG.20260831-S160000-E162959.0960.V07C.30min.tif
2026-08-31,2026-08-31T16:30:00+00:00,2026-08-31T17:00:00+00:00,2026-08-31T17:00:00+00:00,Rangpo,27.177,88.533,0.2,3B-HHR-E.MS.MRG.3IMERG.20260831-S163000-E165959.0990.V07C.30min.tif
2026-08-31,2026-08-31T16:30:00+00:00,2026-08-31T17:00:00+00:00,2026-08-31T17:00:00+00:00,Singtam,27.234,88.501,0.4,3B-HHR-E.MS.MRG.3IMERG.20260831-S163000-E165959.0990.V07C.30min.tif
2026-08-31,2026-08-31T17:00:00+00:00,2026-08-31T17:30:00+00:00,2026-08-31T17:30:00+00:00,Rangpo,27.177,88.533,0.3,3B-HHR-E.MS.MRG.3IMERG.20260831-S170000-E172959.1020.V07C.30min.tif
2026-08-31,2026-08-31T17:00:00+00:00,2026-08-31T17:30:00+00:00,2026-08-31T17:30:00+00:00,Singtam,27.234,88.501,0.7,3B-HHR-E.MS.MRG.3IMERG.20260831-S170000-E172959.1020.V07C.30min.tif
2026-08-31,2026-08-31T17:30:00+00:00,2026-08-31T18:00:00+00:00,2026-08-31T18:00:00+00:00,Rangpo,27.177,88.533,0.3,3B-HHR-E.MS.MRG.3IMERG.20260831-S173000-E175959.1050.V07C.30min.tif
2026-08-31,2026-08-31T17:30:00+00:00,2026-08-31T18:00:00+00:00,2026-08-31T18:00:00+00:00,Singtam,27.234,88.501,0.7,3B-HHR-E.MS.MRG.3IMERG.20260831-S173000-E175959.1050.V07C.30min.tif
2026-08-31,2026-08-31T18:00:00+00:00,2026-08-31T18:30:00+00:00,2026-08-31T18:30:00+00:00,Rangpo,27.177,88.533,0.2,3B-HHR-E.MS.MRG.3IMERG.20260831-S180000-E182959.1080.V07C.30min.tif
2026-08-31,2026-08-31T18:00:00+00:00,2026-08-31T18:30:00+00:00,2026-08-31T18:30:00+00:00,Singtam,27.234,88.501,0.1,3B-HHR-E.MS.MRG.3IMERG.20260831-S180000-E182959.1080.V07C.30min.tif
2026-08-31,2026-08-31T18:30:00+00:00,2026-08-31T19:00:00+00:00,2026-08-31T19:00:00+00:00,Rangpo,27.177,88.533,0.2,3B-HHR-E.MS.MRG.3IMERG.20260831-S183000-E185959.1110.V07C.30min.tif
2026-08-31,2026-08-31T18:30:00+00:00,2026-08-31T19:00:00+00:00,2026-08-31T19:00:00+00:00,Singtam,27.234,88.501,0.1,3B-HHR-E.MS.MRG.3IMERG.20260831-S183000-E185959.1110.V07C.30min.tif
2026-08-31,2026-08-31T19:00:00+00:00,2026-08-31T19:30:00+00:00,2026-08-31T19:30:00+00:00,Rangpo,27.177,88.533,0.1,3B-HHR-E.MS.MRG.3IMERG.20260831-S190000-E192959.1140.V07C.30min.tif
2026-08-31,2026-08-31T19:00:00+00:00,2026-08-31T19:30:00+00:00,2026-08-31T19:30:00+00:00,Singtam,27.234,88.501,0.1,3B-HHR-E.MS.MRG.3IMERG.20260831-S190000-E192959.1140.V07C.30min.tif
2026-08-31,2026-08-31T19:30:00+00:00,2026-08-31T20:00:00+00:00,2026-08-31T20:00:00+00:00,Rangpo,27.177,88.533,0.1,3B-HHR-E.MS.MRG.3IMERG.20260831-S193000-E195959.1170.V07C.30min.tif
2026-08-31,2026-08-31T19:30:00+00:00,2026-08-31T20:00:00+00:00,2026-08-31T20:00:00+00:00,Singtam,27.234,88.501,0.1,3B-HHR-E.MS.MRG.3IMERG.20260831-S193000-E195959.1170.V07C.30min.tif
2026-08-31,2026-08-31T20:00:00+00:00,2026-08-31T20:30:00+00:00,2026-08-31T20:30:00+00:00,Rangpo,27.177,88.533,0.8,3B-HHR-E.MS.MRG.3IMERG.20260831-S200000-E202959.1200.V07C.30min.tif
2026-08-31,2026-08-31T20:00:00+00:00,2026-08-31T20:30:00+00:00,2026-08-31T20:30:00+00:00,Singtam,27.234,88.501,1.0,3B-HHR-E.MS.MRG.3IMERG.20260831-S200000-E202959.1200.V07C.30min.tif
2026-08-31,2026-08-31T20:30:00+00:00,2026-08-31T21:00:00+00:00,2026-08-31T21:00:00+00:00,Rangpo,27.177,88.533,0.8,3B-HHR-E.MS.MRG.3IMERG.20260831-S203000-E205959.1230.V07C.30min.tif
2026-08-31,2026-08-31T20:30:00+00:00,2026-08-31T21:00:00+00:00,2026-08-31T21:00:00+00:00,Singtam,27.234,88.501,1.0,3B-HHR-E.MS.MRG.3IMERG.20260831-S203000-E205959.1230.V07C.30min.tif
2026-08-31,2026-08-31T21:00:00+00:00,2026-08-31T21:30:00+00:00,2026-08-31T21:30:00+00:00,Rangpo,27.177,88.533,0.5,3B-HHR-E.MS.MRG.3IMERG.20260831-S210000-E212959.1260.V07C.30min.tif
2026-08-31,2026-08-31T21:00:00+00:00,2026-08-31T21:30:00+00:00,2026-08-31T21:30:00+00:00,Singtam,27.234,88.501,0.6,3B-HHR-E.MS.MRG.3IMERG.20260831-S210000-E212959.1260.V07C.30min.tif
2026-08-31,2026-08-31T21:30:00+00:00,2026-08-31T22:00:00+00:00,2026-08-31T22:00:00+00:00,Rangpo,27.177,88.533,0.1,3B-HHR-E.MS.MRG.3IMERG.20260831-S213000-E215959.1290.V07C.30min.tif
2026-08-31,2026-08-31T21:30:00+00:00,2026-08-31T22:00:00+00:00,2026-08-31T22:00:00+00:00,Singtam,27.234,88.501,0.1,3B-HHR-E.MS.MRG.3IMERG.20260831-S213000-E215959.1290.V07C.30min.tif
2026-08-31,2026-08-31T22:00:00+00:00,2026-08-31T22:30:00+00:00,2026-08-31T22:30:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260831-S220000-E222959.1320.V07C.30min.tif
2026-08-31,2026-08-31T22:00:00+00:00,2026-08-31T22:30:00+00:00,2026-08-31T22:30:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260831-S220000-E222959.1320.V07C.30min.tif
2026-08-31,2026-08-31T22:30:00+00:00,2026-08-31T23:00:00+00:00,2026-08-31T23:00:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260831-S223000-E225959.1350.V07C.30min.tif
2026-08-31,2026-08-31T22:30:00+00:00,2026-08-31T23:00:00+00:00,2026-08-31T23:00:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260831-S223000-E225959.1350.V07C.30min.tif
2026-08-31,2026-08-31T23:00:00+00:00,2026-08-31T23:30:00+00:00,2026-08-31T23:30:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260831-S230000-E232959.1380.V07C.30min.tif
2026-08-31,2026-08-31T23:00:00+00:00,2026-08-31T23:30:00+00:00,2026-08-31T23:30:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260831-S230000-E232959.1380.V07C.30min.tif
2026-08-31,2026-08-31T23:30:00+00:00,2026-09-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260831-S233000-E235959.1410.V07C.30min.tif
2026-08-31,2026-08-31T23:30:00+00:00,2026-09-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260831-S233000-E235959.1410.V07C.30min.tif
2026-09-01,2026-09-01T00:00:00+00:00,2026-09-01T00:30:00+00:00,2026-09-01T00:30:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260901-S000000-E002959.0000.V07C.30min.tif
2026-09-01,2026-09-01T00:00:00+00:00,2026-09-01T00:30:00+00:00,2026-09-01T00:30:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260901-S000000-E002959.0000.V07C.30min.tif
2026-09-01,2026-09-01T00:30:00+00:00,2026-09-01T01:00:00+00:00,2026-09-01T01:00:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260901-S003000-E005959.0030.V07C.30min.tif
2026-09-01,2026-09-01T00:30:00+00:00,2026-09-01T01:00:00+00:00,2026-09-01T01:00:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260901-S003000-E005959.0030.V07C.30min.tif
2026-09-01,2026-09-01T01:00:00+00:00,2026-09-01T01:30:00+00:00,2026-09-01T01:30:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260901-S010000-E012959.0060.V07C.30min.tif
2026-09-01,2026-09-01T01:00:00+00:00,2026-09-01T01:30:00+00:00,2026-09-01T01:30:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260901-S010000-E012959.0060.V07C.30min.tif
2026-09-01,2026-09-01T01:30:00+00:00,2026-09-01T02:00:00+00:00,2026-09-01T02:00:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260901-S013000-E015959.0090.V07C.30min.tif
2026-09-01,2026-09-01T01:30:00+00:00,2026-09-01T02:00:00+00:00,2026-09-01T02:00:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260901-S013000-E015959.0090.V07C.30min.tif
2026-09-01,2026-09-01T02:00:00+00:00,2026-09-01T02:30:00+00:00,2026-09-01T02:30:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260901-S020000-E022959.0120.V07C.30min.tif
2026-09-01,2026-09-01T02:00:00+00:00,2026-09-01T02:30:00+00:00,2026-09-01T02:30:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260901-S020000-E022959.0120.V07C.30min.tif
2026-09-01,2026-09-01T02:30:00+00:00,2026-09-01T03:00:00+00:00,2026-09-01T03:00:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260901-S023000-E025959.0150.V07C.30min.tif
2026-09-01,2026-09-01T02:30:00+00:00,2026-09-01T03:00:00+00:00,2026-09-01T03:00:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260901-S023000-E025959.0150.V07C.30min.tif
2026-09-01,2026-09-01T03:00:00+00:00,2026-09-01T03:30:00+00:00,2026-09-01T03:30:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260901-S030000-E032959.0180.V07C.30min.tif
2026-09-01,2026-09-01T03:00:00+00:00,2026-09-01T03:30:00+00:00,2026-09-01T03:30:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260901-S030000-E032959.0180.V07C.30min.tif
2026-09-01,2026-09-01T03:30:00+00:00,2026-09-01T04:00:00+00:00,2026-09-01T04:00:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260901-S033000-E035959.0210.V07C.30min.tif
2026-09-01,2026-09-01T03:30:00+00:00,2026-09-01T04:00:00+00:00,2026-09-01T04:00:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260901-S033000-E035959.0210.V07C.30min.tif
2026-09-01,2026-09-01T04:00:00+00:00,2026-09-01T04:30:00+00:00,2026-09-01T04:30:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260901-S040000-E042959.0240.V07C.30min.tif
2026-09-01,2026-09-01T04:00:00+00:00,2026-09-01T04:30:00+00:00,2026-09-01T04:30:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260901-S040000-E042959.0240.V07C.30min.tif
2026-09-01,2026-09-01T04:30:00+00:00,2026-09-01T05:00:00+00:00,2026-09-01T05:00:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260901-S043000-E045959.0270.V07C.30min.tif
2026-09-01,2026-09-01T04:30:00+00:00,2026-09-01T05:00:00+00:00,2026-09-01T05:00:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260901-S043000-E045959.0270.V07C.30min.tif
2026-09-01,2026-09-01T05:00:00+00:00,2026-09-01T05:30:00+00:00,2026-09-01T05:30:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260901-S050000-E052959.0300.V07C.30min.tif
2026-09-01,2026-09-01T05:00:00+00:00,2026-09-01T05:30:00+00:00,2026-09-01T05:30:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260901-S050000-E052959.0300.V07C.30min.tif
2026-09-01,2026-09-01T05:30:00+00:00,2026-09-01T06:00:00+00:00,2026-09-01T06:00:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260901-S053000-E055959.0330.V07C.30min.tif
2026-09-01,2026-09-01T05:30:00+00:00,2026-09-01T06:00:00+00:00,2026-09-01T06:00:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260901-S053000-E055959.0330.V07C.30min.tif
2026-09-01,2026-09-01T06:00:00+00:00,2026-09-01T06:30:00+00:00,2026-09-01T06:30:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260901-S060000-E062959.0360.V07C.30min.tif
2026-09-01,2026-09-01T06:00:00+00:00,2026-09-01T06:30:00+00:00,2026-09-01T06:30:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260901-S060000-E062959.0360.V07C.30min.tif
2026-09-01,2026-09-01T06:30:00+00:00,2026-09-01T07:00:00+00:00,2026-09-01T07:00:00+00:00,Rangpo,27.177,88.533,0.0,3B-HHR-E.MS.MRG.3IMERG.20260901-S063000-E065959.0390.V07C.30min.tif
2026-09-01,2026-09-01T06:30:00+00:00,2026-09-01T07:00:00+00:00,2026-09-01T07:00:00+00:00,Singtam,27.234,88.501,0.0,3B-HHR-E.MS.MRG.3IMERG.20260901-S063000-E065959.0390.V07C.30min.tif
2026-09-01,2026-09-01T07:00:00+00:00,2026-09-01T07:30:00+00:00,2026-09-01T07:30:00+00:00,Rangpo,27.177,88.533,1.0,3B-HHR-E.MS.MRG.3IMERG.20260901-S070000-E072959.0420.V07C.30min.tif
2026-09-01,2026-09-01T07:00:00+00:00,2026-09-01T07:30:00+00:00,2026-09-01T07:30:00+00:00,Singtam,27.234,88.501,2.5,3B-HHR-E.MS.MRG.3IMERG.20260901-S070000-E072959.0420.V07C.30min.tif
2026-09-01,2026-09-01T07:30:00+00:00,2026-09-01T08:00:00+00:00,2026-09-01T08:00:00+00:00,Rangpo,27.177,88.533,2.0,3B-HHR-E.MS.MRG.3IMERG.20260901-S073000-E075959.0450.V07C.30min.tif
2026-09-01,2026-09-01T07:30:00+00:00,2026-09-01T08:00:00+00:00,2026-09-01T08:00:00+00:00,Singtam,27.234,88.501,2.0,3B-HHR-E.MS.MRG.3IMERG.20260901-S073000-E075959.0450.V07C.30min.tif
2026-09-01,2026-09-01T08:00:00+00:00,2026-09-01T08:30:00+00:00,2026-09-01T08:30:00+00:00,Rangpo,27.177,88.533,2.2,3B-HHR-E.MS.MRG.3IMERG.20260901-S080000-E082959.0480.V07C.30min.tif
2026-09-01,2026-09-01T08:00:00+00:00,2026-09-01T08:30:00+00:00,2026-09-01T08:30:00+00:00,Singtam,27.234,88.501,2.4,3B-HHR-E.MS.MRG.3IMERG.20260901-S080000-E082959.0480.V07C.30min.tif
2026-09-01,2026-09-01T08:30:00+00:00,2026-09-01T09:00:00+00:00,2026-09-01T09:00:00+00:00,Rangpo,27.177,88.533,2.2,3B-HHR-E.MS.MRG.3IMERG.20260901-S083000-E085959.0510.V07C.30min.tif
2026-09-01,2026-09-01T08:30:00+00:00,2026-09-01T09:00:00+00:00,2026-09-01T09:00:00+00:00,Singtam,27.234,88.501,2.3,3B-HHR-E.MS.MRG.3IMERG.20260901-S083000-E085959.0510.V07C.30min.tif
2026-09-01,2026-09-01T09:00:00+00:00,2026-09-01T09:30:00+00:00,2026-09-01T09:30:00+00:00,Rangpo,27.177,88.533,1.4,3B-HHR-E.MS.MRG.3IMERG.20260901-S090000-E092959.0540.V07C.30min.tif
2026-09-01,2026-09-01T09:00:00+00:00,2026-09-01T09:30:00+00:00,2026-09-01T09:30:00+00:00,Singtam,27.234,88.501,1.5,3B-HHR-E.MS.MRG.3IMERG.20260901-S090000-E092959.0540.V07C.30min.tif
2026-09-01,2026-09-01T09:30:00+00:00,2026-09-01T10:00:00+00:00,2026-09-01T10:00:00+00:00,Rangpo,27.177,88.533,0.5,3B-HHR-E.MS.MRG.3IMERG.20260901-S093000-E095959.0570.V07C.30min.tif
2026-09-01,2026-09-01T09:30:00+00:00,2026-09-01T10:00:00+00:00,2026-09-01T10:00:00+00:00,Singtam,27.234,88.501,0.4,3B-HHR-E.MS.MRG.3IMERG.20260901-S093000-E095959.0570.V07C.30min.tif
2026-09-01,2026-09-01T10:00:00+00:00,2026-09-01T10:30:00+00:00,2026-09-01T10:30:00+00:00,Rangpo,27.177,88.533,0.2,3B-HHR-E.MS.MRG.3IMERG.20260901-S100000-E102959.0600.V07C.30min.tif
2026-09-01,2026-09-01T10:00:00+00:00,2026-09-01T10:30:00+00:00,2026-09-01T10:30:00+00:00,Singtam,27.234,88.501,0.5,3B-HHR-E.MS.MRG.3IMERG.20260901-S100000-E102959.0600.V07C.30min.tif
2026-09-01,2026-09-01T10:30:00+00:00,2026-09-01T11:00:00+00:00,2026-09-01T11:00:00+00:00,Rangpo,27.177,88.533,1.4,3B-HHR-E.MS.MRG.3IMERG.20260901-S103000-E105959.0630.V07C.30min.tif
2026-09-01,2026-09-01T10:30:00+00:00,2026-09-01T11:00:00+00:00,2026-09-01T11:00:00+00:00,Singtam,27.234,88.501,4.2,3B-HHR-E.MS.MRG.3IMERG.20260901-S103000-E105959.0630.V07C.30min.tif
2026-09-01,2026-09-01T11:00:00+00:00,2026-09-01T11:30:00+00:00,2026-09-01T11:30:00+00:00,Rangpo,27.177,88.533,1.1,3B-HHR-E.MS.MRG.3IMERG.20260901-S110000-E112959.0660.V07C.30min.tif
2026-09-01,2026-09-01T11:00:00+00:00,2026-09-01T11:30:00+00:00,2026-09-01T11:30:00+00:00,Singtam,27.234,88.501,1.4,3B-HHR-E.MS.MRG.3IMERG.20260901-S110000-E112959.0660.V07C.30min.tif
2026-09-01,2026-09-01T11:30:00+00:00,2026-09-01T12:00:00+00:00,2026-09-01T12:00:00+00:00,Rangpo,27.177,88.533,0.9,3B-HHR-E.MS.MRG.3IMERG.20260901-S113000-E115959.0690.V07C.30min.tif
2026-09-01,2026-09-01T11:30:00+00:00,2026-09-01T12:00:00+00:00,2026-09-01T12:00:00+00:00,Singtam,27.234,88.501,0.3,3B-HHR-E.MS.MRG.3IMERG.20260901-S113000-E115959.0690.V07C.30min.tif
2026-09-01,2026-09-01T12:00:00+00:00,2026-09-01T12:30:00+00:00,2026-09-01T12:30:00+00:00,Rangpo,27.177,88.533,0.7,3B-HHR-E.MS.MRG.3IMERG.20260901-S120000-E122959.0720.V07C.30min.tif
2026-09-01,2026-09-01T12:00:00+00:00,2026-09-01T12:30:00+00:00,2026-09-01T12:30:00+00:00,Singtam,27.234,88.501,0.1,3B-HHR-E.MS.MRG.3IMERG.20260901-S120000-E122959.0720.V07C.30min.tif
2026-09-01,2026-09-01T12:30:00+00:00,2026-09-01T13:00:00+00:00,2026-09-01T13:00:00+00:00,Rangpo,27.177,88.533,0.5,3B-HHR-E.MS.MRG.3IMERG.20260901-S123000-E125959.0750.V07C.30min.tif
2026-09-01,2026-09-01T12:30:00+00:00,2026-09-01T13:00:00+00:00,2026-09-01T13:00:00+00:00,Singtam,27.234,88.501,0.1,3B-HHR-E.MS.MRG.3IMERG.20260901-S123000-E125959.0750.V07C.30min.tif
2026-09-01,2026-09-01T13:00:00+00:00,2026-09-01T13:30:00+00:00,2026-09-01T13:30:00+00:00,Rangpo,27.177,88.533,0.3,3B-HHR-E.MS.MRG.3IMERG.20260901-S130000-E132959.0780.V07C.30min.tif
